"Mouse_ID","Sex","Longitude","Latitude","Year","farm","Status","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Aspiculuris_Syphacia","Hymenolepis","Taenia","Trichuris","Heterakis","Mastophorus","Body_weight","Body_length","Tail_length","Capture","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","eimeriaSpecies","UsedForMap","UsedForEimeriaRes","UsedForPinwormsRes","UsedForEimeriaImpactHealth","UsedForPinwormsImpactHealth"
"AA_0367","F",13.9578,52.7714,2017,106,"post partum","d",NA,"mm","mm","mm","dm","mm","dm","mm","mm","dd","dm","mm","dd",13,0.68,0,0,0,0,0,0,15.87,82.73,73.19,"15-09-17",-14.48,-12.04,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0368","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.92,5,0,0,0,0,0,16.53,88.37,74.11,"15-09-17",-12.105,-8.63333333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0369","M",13.4864,53.1275,2017,44,"adult","m","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.95,57,0,0,0,0,0,17.97,84.51,74.11,"15-09-17",-12.155,-11.425,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0370","F",13.8767,52.2089,2017,99,"pregnant","d",NA,"mm","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0.08,8,0,0,0,0,0,20.34,84.42,83.35,"15-09-17",-13.98,-12.48,"no sp. identified","yes","yes","yes","no","no"
"AA_0371","F",13.9578,52.7714,2017,106,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","dd","mm","mm","mm",13,0.8,0,0,0,0,0,0,13.96,74.4,72.8,"15-09-17",-12.52,-11.91,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0372","F",13.4864,53.1275,2017,44,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","mm","mm","mm","mm",6,1,2,0,0,0,0,0,12.91,76.76,71.6,"15-09-17",-12.96,-11.46,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0373","F",13.8975,52.2761,2017,101,"adult","d",NA,"mm","dd","dd","dd","dd","dd","dd","mm","dd","dm","dd","dd",13,0.2,6,0,0,0,0,0,21.69,91.3,86.15,"15-09-17",-13.83,-5.15,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0374","M",14.1808,52.0747,2017,137,"adult","m","m","m","d","d","d","d","d","mm","dm","dm","mm","mm","dd",14,0.55,4,0,0,0,0,0,15.4,77.68,79.36,"15-09-17",-5,-6.88,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0375","M",14.1808,52.0747,2017,137,"adult","m","m","m",NA,"d",NA,NA,NA,"mm","mm","dm","mm","mm","dd",10,0.75,3,0,0,0,0,0,16.8,81.48,NA,"15-09-17",-5,-12.34,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0376","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm",NA,"dd","mm","mm","mm","mm","mm","mm","mm","mm",12,0.913043478,0,0,0,0,0,0,15.72,84.36,78.88,"15-09-17",-5,-10.3,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0377","F",13.8975,52.2761,2017,101,"pregnant","d",NA,"mm","dd","dd","dm","dd","dd","dd","dm","dd","dd","mm","dm",13,0.28,21,0,0,0,0,0,22.69,88.89,79.37,"15-09-17",-11.21,-12.145,"no sp. identified","yes","yes","yes","no","no"
"AA_0378","M",13.8975,52.2761,2017,101,"adult","d",NA,"m","d",NA,"d","d","d","dd","dd","dd","dd","dd","dm",12,0.111111111,2,0,0,0,0,0,20.77,87.96,71.88,"15-09-17",-12.96,-13.6,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0379","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","m","d","d","d","dd","dd","dd","dm","dd","mm",14,0.3,0,0,0,0,0,0,16.54,80.22,76.33,"15-09-17",-11.625,-8.84,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0380","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.92,30,0,0,0,0,0,16.27,83.7,78.01,"15-09-17",-12,-12.315,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0381","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","m","d","d","d","dd","dm","dd","dm","mm","dd",14,0.35,6,0,0,0,0,0,13.07,73.4,76.44,"15-09-17",NA,-10.235,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0382","F",13.8975,52.2761,2017,101,"adult","d",NA,"mm","dd","mm","dd","dd","dd","mm","dm","dm","dd","dm","mm",13,0.44,19,0,0,0,0,0,24.14,92.59,81.16,"15-09-17",NA,NA,"no sp. identified","yes","no","yes","no","yes"
"AA_0383","M",13.8975,52.2761,2017,101,"adult","d","m","m","d",NA,"d","d","d","mm","mm","dd","dd","dd","mm",13,0.421052632,0,0,0,0,0,0,17.35,77.4,69.3,"15-09-17",NA,NA,"no sp. identified","yes","no","yes","no","yes"
"AA_0384","F",13.8975,52.2761,2017,101,"pregnant","d",NA,"mm","dd","dd","dd","dd","dd","mm","mm","dd","dd","dd","dd",13,0.24,0,0,0,0,0,0,16.61,79.55,74.26,"15-09-17",-10.38,-13.63,"no sp. identified","yes","yes","yes","no","no"
"AA_0385","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","d","d","d","d","mm","dm","dd","dd","dd","mm",14,0.35,3,0,0,0,0,0,15.42,78.95,70.3,"15-09-17",-12.4,-12.5,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0386","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","m","d","d","d","mm","dm","dd","dd","dd","mm",14,0.4,7,0,0,0,0,0,9.09,64.49,58.53,"15-09-17",NA,-12.16,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0387","F",13.8975,52.2761,2017,101,"pregnant","d",NA,"mm","dd","mm","dd","dd","dd","dd","mm","dd","dd","dd","mm",13,0.32,0,0,0,0,0,0,18.33,80.84,86.96,"15-09-17",-15.19,-14.01,"no sp. identified","yes","yes","yes","no","no"
"AA_0388","M",14.1808,52.0747,2017,137,"adult","m","m","m","d","d","d","d","d","mm","mm","mm","dd","dm","mm",14,0.6,0,0,0,0,0,0,16.03,81.28,76.11,"15-09-17",-13.2133333333333,-10.33,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0389","M",14.1442,52.0172,2017,133,"adult","d","m","m","m","m","m","m","m","dd","mm","mm","mm","dd","dd",14,0.65,35,0,0,0,0,0,15.33,81.51,75.03,"15-09-17",-11.99,-10.2766666666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0390","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","d","d","d","d","dd","dm","dd","dd","dd","mm",14,0.25,0,0,0,0,0,0,15.94,80.19,71.35,"15-09-17",-5,-7.77,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0391","M",14.1808,52.0747,2017,137,"adult","m",NA,"m","d",NA,"m","m","m","mm","mm","mm","mm","mm","dd",12,0.833333333,1,0,0,0,1,0,18.73,79.98,70.91,"15-09-17",-12.33,-9.64,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0392","F",14.1442,52.0172,2017,133,"young","d",NA,"mm","mm",NA,"dm","mm","mm",NA,"mm","dd","mm","dm","dd",11,0.666666667,0,0,0,0,0,0,10.94,71.93,68.93,"15-09-17",-12.15,-10.32,"no sp. identified","no","yes","yes","no","no"
"AA_0393","F",14.1442,52.0172,2017,133,"post partum","d",NA,"mm","mm","mm","mm","mm","mm",NA,"mm","dm","mm","dm","mm",12,0.869565217,6,0,0,9,0,0,19.03,85.09,75.59,"15-09-17",-11.76,-14.115,"E_ferrisi","no","yes","yes","yes","yes"
"AA_0394","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","dm","dd","dm","mm","mm","dm","dm","dm","mm","mm","dd",13,0.64,7,0,0,0,0,0,15.82,83.2,78.85,"15-09-17",-11.655,-11.545,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0395","F",14.1442,52.0172,2017,133,"adult","d",NA,"mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","dd","mm",12,0.869565217,0,0,0,0,0,0,7.98,62.51,58.21,"15-09-17",-11.84,-12.765,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0396","F",14.1442,52.0172,2017,133,"adult","d",NA,"mm",NA,"dd","mm","mm","mm","mm","mm","mm","mm","dm","mm",12,0.826086957,23,0,0,1,0,0,13.89,77.14,71.84,"15-09-17",-11.4775,-4.79,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0397","M",14.1442,52.0172,2017,133,"adult","d","m","m","m","m","m","m","m","dd","mm","mm","mm","dd","mm",14,0.75,0,0,0,4,0,0,9.09,65.73,58.12,"15-09-17",-12.83,-2.355,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0398","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.92,0,0,0,0,0,0,11.06,68.72,62.18,"15-09-17",-13.7,-13.685,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0399","F",14.1442,52.0172,2017,133,"adult","d",NA,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","dd","mm",13,0.88,16,0,0,0,0,0,17.73,85.83,42.77,"15-09-17",-13.32,-14.24,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0400","F",14.1736,52.0892,2017,136,"young","m",NA,"mm","mm","mm","dm","dm","dm","mm","dm","mm","mm","mm","mm",13,0.84,118,0,0,0,0,0,8.63,64.55,47.5,"15-09-17",NA,-9.84,"no sp. identified","yes","yes","yes","no","no"
"AA_0401","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","mm","mm","mm","mm","mm","mm","mm","dm","mm",NA,"dd",12,0.869565217,14,0,0,0,1,1,14.04,75.24,67.14,"15-09-17",-6.02,-10.115,"no sp. identified","no","yes","yes","yes","yes"
"AA_0402","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","mm","mm","mm","mm","mm","dd","mm","dm","dm","dm","mm",13,0.8,1,0,0,0,0,3,20.85,83.73,88.63,"15-09-17",-11.28,-7.37,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0403","M",14.1736,52.0892,2017,136,"adult","m","m","m","m","m","d","m","m","dm","dd","mm","mm","dm","mm",14,0.75,19,0,0,0,0,0,16,77.24,77.13,"15-09-17",-10.74,-12.38,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0404","F",14.1736,52.0892,2017,136,"young","m",NA,"mm","mm","mm","dm","dm","dd","mm","dm","mm","mm","mm","mm",13,0.8,18,0,0,0,0,0,8.06,60.24,54.37,"15-09-17",-10.36,-14.99,"no sp. identified","yes","yes","yes","no","no"
"AA_0405","M",14.1808,52.0747,2017,137,"adult","m","m","m","m","m","m","m","m","mm","mm","dd","dd","dm","dd",14,0.65,0,0,0,0,1,0,10.22,67.59,67.95,"15-09-17",-12.82,-11.91,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0406","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.92,20,0,0,0,0,0,13.4,73.71,63.71,"15-09-17",-15.23,-0.959999999999997,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0407","M",14.1442,52.0172,2017,133,"adult","d",NA,"m","m","m","m","m","m","dd","mm","mm","mm","dd","dm",13,0.684210526,3,0,0,0,0,0,10.87,70.13,59.16,"15-09-17",-12.02,-11.41,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0408","F",14.1442,52.0172,2017,133,"adult","d",NA,"mm","mm","mm","mm","mm","mm","dd","mm","mm","mm","dm","dm",13,0.8,0,0,0,0,0,0,12.48,69.31,63.5,"15-09-17",-12.83,-9.07,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0409","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","dm","mm","mm","mm","mm","mm","mm","dd","mm","mm","dd",13,0.8,0,0,0,0,0,0,12.98,67.4,69.74,"15-09-17",-13.185,-7.05,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0410","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","dm","dd","dm","dm","dm","mm","mm","dm","mm","mm","dd",13,0.64,0,0,0,0,0,0,18.45,79.2,72.83,"15-09-17",-12.48,-6.16,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0413","F",14.1808,52.0747,2017,137,"adult","m",NA,"mm","dm","dm","dm","dm","dd","dd",NA,"dm","dd","dd","dm",12,0.391304348,32,0,0,0,0,17,20.03,84.76,79.89,"15-09-17",-8.34,-2.85,"E_ferrisi","no","yes","yes","yes","yes"
"AA_0414","F",13.8975,52.2761,2017,101,"adult","d",NA,"mm","dd","dd","dd","dd","dd","dd","mm","dd","dm","dd","mm",13,0.28,0,0,0,0,0,0,20.88,85.22,64.48,"15-09-17",-12.83,-14.13,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0415","F",14.1808,52.0747,2017,137,"young","m",NA,"mm","dm","dd","dm","mm","mm",NA,"mm","dd","mm","mm","dd",12,0.652173913,NA,NA,0,NA,NA,NA,5.83,55.62,61.56,"15-09-20",NA,NA,"no sp. identified","no","no","no","no","no"
"AA_0416","M",14.1736,52.0892,2017,136,"adult","d","m","m","m","m","m","m","m","dm","mm","dm","mm","mm","mm",14,0.85,NA,NA,0,NA,NA,NA,12.47,75.09,69.89,"15-09-20",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0417","M",14.2775,52.6867,2017,147,"young","d",NA,"m","m","m","m","m","m","mm","mm","dd","mm","dd","mm",13,0.736842105,NA,NA,0,NA,NA,NA,8.44,66.83,70.97,"16-09-17",NA,NA,"E_ferrisi","yes","no","no","no","no"
"AA_0418","M",14.2775,52.6867,2017,147,"adult","d","m","m","m","m","d","m","m","dd","mm","dd","mm","mm","mm",14,0.7,NA,NA,0,NA,NA,NA,14.04,73.11,81,"16-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0419","F",14.2775,52.6867,2017,147,"young","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","dm","mm","mm","mm",13,0.84,NA,NA,0,NA,NA,NA,8.1,61.75,65.18,"16-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0421","M",13.6686,52.4936,2017,63,"adult","d",NA,"d","d","d","d","d","d","mm",NA,"dm","dd","dd","dd",12,0.176470588,NA,NA,0,NA,NA,NA,15.92,77.13,88.98,"16-09-17",NA,NA,"no sp. identified","no","no","no","no","no"
"AA_0422","M",14.321733,52.650566,2017,149,"adult","d","m","m","m","m","m","m","m","dd",NA,"mm","mm","mm","mm",13,0.833333333,1,0,0,0,0,0,16.88,80.69,71.77,"16-09-17",-12.2,-13.25,"no sp. identified","no","yes","yes","yes","yes"
"AA_0423","M",14.321733,52.650566,2017,149,"adult","d","m","m","m","m","m","m","m","mm","mm","mm","mm","dd","mm",14,0.85,0,0,0,0,0,0,17.24,82.22,75.58,"16-09-17",-12.98,-5.025,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0424","F",14.2775,52.6867,2017,147,"pregnant","d",NA,"mm","mm","mm","mm","mm","mm","dm","mm","mm","mm","dm","mm",13,0.88,0,0,0,0,0,0,21.28,85.97,75.35,"16-09-17",-7.25,-4.555,"no sp. identified","yes","yes","yes","no","no"
"AA_0425","F",14.2775,52.6867,2017,147,"adult","d",NA,"mm","mm","mm","dm","mm","mm","mm","mm","mm","mm","dd","mm",13,0.84,3,0,0,0,0,0,12.48,73.42,71.5,"16-09-17",-13.22,-7.375,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0426","M",14.321733,52.650566,2017,149,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.9,4,0,0,0,0,0,16.91,79.85,76.04,"16-09-17",-9.26,-19.26,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0427","M",14.2775,52.6867,2017,147,"adult","d","m","m","m","m",NA,"m","m","mm","mm","dm","mm","dd","mm",13,0.789473684,11,0,0,1,0,0,17.97,82.64,80.03,"16-09-17",-10.89,-6.13,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0428","F",14.2775,52.6867,2017,147,"young","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","dm","mm","dd","mm",12,0.826086957,9,0,0,0,0,0,11,71.29,71.82,"16-09-17",-6.3,-1.13,"E_ferrisi","yes","yes","yes","no","no"
"AA_0429","M",14.2775,52.6867,2017,147,"young",NA,"m","m","m","m",NA,"m",NA,"mm","mm","mm","mm","mm","mm",11,1,34,0,0,0,0,0,11.67,71.45,76.94,"16-09-17",-9.88,-2.495,"no sp. identified","yes","yes","yes","no","no"
"AA_0430","M",14.2775,52.6867,2017,147,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,10,0,0,0,0,0,10.31,69.68,68.81,"16-09-17",-11.51,-7.96,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0431","M",14.2769,52.6778,2017,146,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","dm","mm","mm",13,0.894736842,0,0,0,0,0,0,12.98,73.32,70.77,"16-09-17",-8.47,-4.985,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0432","F",13.6686,52.4936,2017,63,"adult","d",NA,"dd","dd","dd",NA,"dd","dd","dd","dd","dd","dd","dm","dd",12,0.043478261,0,0,0,0,0,0,11.54,73.92,85.25,"16-09-17",-8.91,-3.68,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0433","F",14.2733,52.6817,2017,145,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","dm","mm",12,0.913043478,NA,NA,0,NA,NA,NA,12.23,79.78,68.53,"16-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0434","M",13.6422,53.2375,2017,58,"adult","d","m","m","m","d",NA,"m","m","mm","mm","dm","mm","mm","dd",13,0.736842105,2,0,0,1,1,0,13.07,73.8,51.59,"16-09-17",-7.3,-4.935,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0435","M",13.6422,53.2375,2017,58,"adult","d","m","m","m","m",NA,"m","m","mm","mm","dm","mm","dm","mm",13,0.842105263,56,6,0,0,0,0,18.13,79.04,57.54,"16-09-17",-11.53,-5.37,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0436","F",14.2606,52.0875,2017,142,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","dm","dd","dm",12,0.782608696,0,0,0,1,0,0,16.31,79.01,73.68,"16-09-17",-2.64,-1.175,"E_ferrisi_cecum_E_vermiformis_ileum","yes","yes","yes","yes","yes"
"AA_0437","M",13.6686,52.4936,2017,63,"young","d","m","d","d","d",NA,"d","d","dd","dd","dd","dd","dd","dd",13,0.052631579,4,0,0,0,0,0,5.5,53.78,64.5,"16-09-17",-12.08,-12.24,"no sp. identified","yes","yes","yes","no","no"
"AA_0438","M",13.6506,53.2108,2017,60,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,0,0,0,0,0,0,10.87,67.91,59.4,"16-09-17",-13.41,-10.39,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0439","M",14.0756,52.1736,2017,123,"adult","d","m","m","m","m",NA,"d","m","mm","mm","mm","dm","dm","dd",13,0.684210526,0,0,0,0,0,0,17.88,81.9,80.82,"16-09-17",-11.89,NA,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0440","F",14.2606,52.0875,2017,142,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","dm","dd","mm",12,0.826086957,0,0,0,0,4,0,20.71,91.6,79.56,"16-09-17",-12.61,-5,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0441","F",14.2606,52.0875,2017,142,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","dm","dm","mm",12,0.869565217,0,0,0,3,0,0,13.8,76.45,73.74,"16-09-17",-5,-5.68,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0442","M",14.2697,52.0439,2017,143,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,43,0,0,0,0,0,15.35,77.39,80.3,"16-09-17",-12.59,-11.57,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0443","M",14.2606,52.0875,2017,142,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","dm","dm","mm",13,0.842105263,0,0,0,0,0,0,18.96,85.31,74.68,"16-09-17",-11.89,-10.46,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0444","F",14.2697,52.0439,2017,143,"adult","d",NA,"mm","mm","dd",NA,"mm","mm","mm","mm","mm","dm","mm","mm",12,0.826086957,0,0,0,0,0,0,11.48,75.92,75.35,"16-09-17",-15.55,-11.52,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0445","F",14.2272,52.0753,2017,140,"adult","m",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","dd",12,0.913043478,0,0,0,0,0,0,16.61,80.85,78.89,"16-09-17",-12.69,-3.17,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0446","M",14.2775,52.6867,2017,147,"adult","d","m","m","m","m",NA,"m","m","mm","mm","dd","mm","mm","mm",13,0.842105263,0,0,0,0,0,0,8.89,69.46,66.28,"16-09-17",-10.6,-3.53,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0447","F",14.2725,52.6825,2017,144,"adult","m",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","mm",12,1,0,0,0,0,0,0,6.22,56.63,48.94,"16-09-17",NA,-12.66,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0448","F",13.6686,52.4936,2017,63,"adult","d",NA,"dd","dd","dd",NA,"dd","dd","dd","dm","dd","dd","dd","mm",12,0.130434783,2,0,0,0,0,0,9.3,67.17,73.86,"16-09-17",-12.94,-5,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0449","M",13.6506,53.2108,2017,60,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,0,0,0,0,0,0,17.39,81.37,72.45,"16-09-17",-13.21,-14.24,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0450","F",13.6506,53.2108,2017,60,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","mm",12,0.956521739,0,0,0,0,0,0,17.64,87.07,71.68,"16-09-17",-12.78,-10.92,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0451","F",13.6506,53.2108,2017,60,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","mm",12,0.956521739,3,0,0,0,2,0,14.01,77.38,68.59,"16-09-17",5.02,-12.11,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0452","F",13.6506,53.2108,2017,60,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","mm",12,0.956521739,2,0,0,0,1,0,9.69,65.32,62.24,"16-09-17",-11.7,-3.22,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0453","M",14.2606,52.0875,2017,142,"adult","d","m","m","m","m",NA,"m","m","mm",NA,"mm","mm","mm","mm",12,0.941176471,0,0,0,0,0,0,13.61,74.75,67.98,"16-09-17",-10.68,-11.85,"no sp. identified","no","yes","yes","yes","yes"
"AA_0454","F",14.2606,52.0875,2017,142,"young","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","dm","dd","mm",12,0.826086957,0,0,0,0,0,0,8.99,67.68,62.82,"16-09-17",-10.64,1.33,"E_ferrisi","yes","yes","yes","no","no"
"AA_0455","F",14.2606,52.0875,2017,142,"adult","d",NA,"mm","mm","mm",NA,"mm","mm","mm","mm","mm","dm","dm","dm",12,0.826086957,0,0,0,0,0,0,13.35,71.54,65.65,"16-09-17",-5.19,-7.88,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0456","M",13.6506,53.2108,2017,60,"adult","m",NA,"m","m","m",NA,"m","m",NA,NA,NA,NA,NA,NA,6,1,2,0,0,0,0,0,8.65,63.38,64.29,"16-09-17",-11.36,-8.83,"no sp. identified","no","yes","yes","yes","yes"
"AA_0457","F",14.2697,52.0439,2017,143,"young","d",NA,"mm","mm","dd",NA,"mm","mm","mm","mm","dm","mm","dm","dd",12,0.695652174,0,0,0,0,0,0,9.57,64.3,57.78,"16-09-17",-10.18,-12.03,"no sp. identified","yes","yes","yes","no","no"
"AA_0458","F",14.2697,52.0439,2017,143,"adult","d",NA,"dd","mm","mm",NA,"mm","mm","mm","mm","mm","mm","dm","mm",12,0.826086957,2,0,0,0,0,0,15.58,75.52,70.29,"16-09-17",-8.82,0.350000000000001,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0459","F",14.2606,52.0875,2017,142,"adult","d",NA,"dd","mm","mm",NA,"mm","mm","mm","mm","dd","mm","dd","mm",12,0.695652174,0,0,0,0,0,0,10.88,66.45,61.02,"16-09-17",-12.09,-12.02,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0460","F",13.6686,52.4936,2017,63,"young",NA,NA,NA,"dd","dd",NA,NA,NA,"mm","dd","dd","dd","dd","mm",8,0.25,0,0,0,0,0,0,5.32,52.82,59.54,"16-09-17",-10.3,-5,"no sp. identified","yes","yes","yes","no","no"
"AA_0461","M",13.6686,52.4936,2017,63,"adult",NA,NA,NA,"d","d",NA,"m","m","dd",NA,"dd","dd","dd","dd",9,0.142857143,4,0,0,0,0,0,8.38,66.85,86.57,"16-09-17",-12.97,-11.04,"no sp. identified","no","yes","yes","yes","yes"
"AA_0462","F",13.6686,52.4936,2017,63,"adult",NA,NA,"mm","dd","dd",NA,NA,"dd","dd","dd","dd","dd","dm","dd",10,0.15,9,0,0,0,0,0,9.38,60.92,74.21,"16-09-17",-11.11,-10.12,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0463","F",14.2606,52.0875,2017,142,"young",NA,NA,NA,"mm","mm",NA,NA,"mm","mm","mm","mm","mm","dm","dm",9,0.888888889,0,0,0,26,0,0,13.56,72.16,58.9,"16-09-17",-12.25,-12.52,"no sp. identified","yes","yes","yes","no","no"
"AA_0465","M",13.3047,52.9936,2017,18,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd","dd","dm",6,0.083333333,3,0,0,1,0,0,16.78,80.95,84.11,"17-09-17",-10.58,-2.84,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0466","F",13.3047,52.9936,2017,18,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd","dd","dd",6,0,0,0,0,2,0,0,13.1,74.57,84.07,"17-09-17",-12.67,NA,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0467","F",13.3047,52.9936,2016,18,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd","dd","dd",6,0,0,0,0,0,2,0,16.02,81.75,86.88,"17-09-17",-12.92,-12.03,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0468","F",13.6703,52.4936,2017,64,"young","d",NA,NA,NA,NA,NA,NA,NA,"dm","dm","dd","dd","dm",NA,6,0.272727273,0,0,0,0,0,0,3.65,NA,NA,"17-09-17",-12.5,NA,"no sp. identified","no","yes","yes","no","no"
